Recall@Threshold,Precision@Threshold,F1@Threshold,FPR@Threshold,Model,ROC-AUC,PR-AUC,LogLoss,BrierScore,BalancedAccuracy@Threshold
0.9003605997342949,0.24774570901368242,0.38857111654130205,0.8124001278363695,ExtraTrees,0.6243250681558545,0.3334445642165369,0.6580839350508941,0.2326975270307386,0.5439802359489627
0.8525969507180363,0.2541870992078461,0.3916195679021314,0.7433872878010265,LogisticRegression,0.6238510521119952,0.33497037832027027,0.6667706990366012,0.2369462213415365,0.5546048314585049
0.8514582147149997,0.2586528298260786,0.3967748592317443,0.7252082040870039,RandomForest,0.6308671907798922,0.3394849871958279,0.6432379230329087,0.22567373552773998,0.5631250053139979
0.7273992534952869,0.27630788455530725,0.4004876349703936,0.5661459214558306,ExtraTreesTuned,0.6253073143917752,0.33605033995946654,0.6113011429926511,0.21016946220343516,0.5806266660197281
0.5295122414120327,0.3172978505629478,0.39681410894609587,0.33855958490778865,XGBoostRaw,0.633549407310706,0.3448283949563556,0.5743721831570968,0.19362473487854004,0.595476328252122
0.5178718289365472,0.3133157270256822,0.39042304573854153,0.33728122121331755,RandomForestTuned,0.6301807765674701,0.3385900491767608,0.5750359675510307,0.19334879678753455,0.5902953038616148
0.11665717719997469,0.4607696151924038,0.1861779998990358,0.040569247833361535,XGBoostCalibratedTuned,0.6343435459009671,0.34616845618315784,0.5166125816693327,0.1687400694587274,0.5380439646833065
0.11355728474726387,0.46382428940568476,0.18244651115515576,0.03900889214746301,XGBoostCalibrated,0.6344183298845227,0.3463831053556513,0.5173342562950048,0.1689228903218083,0.5372741962999004
0.10539634339216802,0.4674523007856341,0.17200970522946674,0.03568138664861918,GradientBoosting,0.6337398692008861,0.34569805955985233,0.5168148998570046,0.16879515030286696,0.5348574783717744
